created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,followers_count,Wed Dec 13 08:01:28 +0000 2023,1734845980246503760,Kes covid-19 naik hampir sekali ganda kepada 12 757 kes pada minggu 49 (3 Dis-9 Dis 2023)berbanding minggu 48 (26 Nov-2 Dis 2023) -KP Kesihatan https://t.co/DOI7p1aZx9,91,10,1115,619,in,1060440104672550912,1734845980246503760.1,redzuanNewsMPB,https://twitter.com/redzuanNewsMPB/status/1734845980246503760,https://pbs.twimg.com/media/GBNpAqvbgAApWvO.jpg,"Selangor, Malaysia",62069,Thu Dec 14 13:21:37 +0000 2023,1735288939295191146,Jika ada peluang untuk dapatkan dos penggalak COVID-19  ambillah.,14,4,107,269,177804792,1735288939295191146.1,khairul_hafidz,https://twitter.com/khairul_hafidz/status/1735288939295191146,Unnamed: 12,Malaysia,248165,Fri Dec 15 22:48:34 +0000 2023,1735794001377403229,COVID naik lagi! Ayo Vaksinasi sampai 100 kali!  Lanjutkan kebodohan kalian! https://t.co/32HkDXxu0x,30,179,596,1478,1502822366946402304,1735794001377403229.1,DokterTifa,https://twitter.com/DokterTifa/status/1735794001377403229,https://pbs.twimg.com/media/GBbHchHaoAA___l.jpg,Unnamed: 13,117053,Sun Dec 17 12:01:25 +0000 2023,1736355920014098496,Jumlah kes COVID-19 pada minggu lepas (10-16 Dis) meningkat kepada  20 696 kes berbanding 12 757 pada minggu sebelumnya.,145,1466,1736355920014098496.1,https://twitter.com/redzuanNewsMPB/status/1736355920014098496,62049,Mon Dec 18 13:40:57 +0000 2023,1736743353436565941,covid ternyata 🤣 https://t.co/8fORkqBHjs,7,120,11,159,1666825159,1736743353436565941.1,hafifahlr,https://twitter.com/hafifahlr/status/1736743353436565941,https://pbs.twimg.com/media/GBom3s9aUAAamtR.jpg,jawa timur,11129,Tue Dec 19 11:00:01 +0000 2023,1737065240653914279,Kes COVID dh mula meningkat kan korangg😪maarilah Kita standby stock facemask sesiap😷  Yg duckbill ni selesa dipakai korang..tak lemas bila pakai  tali dia pon x mudah putus🌷 https://t.co/80GZyH5anX,3,1,94,1682971276737122304,1737065240653914279.1,mamadeejaa,https://twitter.com/mamadeejaa/status/1737065240653914279,https://pbs.twimg.com/ext_tw_video_thumb/1737065224199712769/pu/img/wQV1WVzFQeOmg9vl.jpg,620,Wed Dec 20 21:59:48 +0000 2023,1737593668801036525,@cheyfluff Sebelum dan sesudah..😆 https://t.co/SwBUcwkgYj,1.1,9,44,1410227796555620355,1737334520318480489,covid_hater,https://twitter.com/covid_hater/status/1737593668801036525,https://pbs.twimg.com/ext_tw_video_thumb/1737593597573439488/pu/img/Pgzux3cHolpGXWUR.jpg,2791
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 15:17:14 +0000 2023,1.7356804194824645e+18,@Gank_Of_Petojo Satu2xnya org yg dipenjara gegara covid  padahal ada menteri yg jelas2x positif covid tapi gak ngomong ke siapa2x termasuk ke atasan dan kolega2xnya..,0.0,4.0,3.0,20.0,9.864671685806162e+17,1.735625828053201e+18,PineksoRoyi1,https://twitter.com/PineksoRoyi1/status/1735680419482464493,,,3326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 23:09:44 +0000 2023,1.7357993315702292e+18,@abebnsrlim gak bisa nyium  dan gak ada rasa. belom tentu itu covid  bisa saja cuma dianggap teman. aduh aduh aduuuaaaahh,0.0,1.0,0.0,1.0,139176964.0,1.7357336229242511e+18,ujanggrimis,https://twitter.com/ujanggrimis/status/1735799331570229370,,antara Anyer dan Jakarta,788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 12:15:52 +0000 2023,1.7356347792893834e+18,@Gank_Of_Petojo Diperlukan seperti ini hanya krn ada yg iri dengan pamornya  kasus covid hanya kamuflase saja,0.0,1.0,0.0,38.0,842189604.0,1.735625828053201e+18,abiye_ajid,https://twitter.com/abiye_ajid/status/1735634779289383297,,Di Sini Ajeee,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 05:49:01 +0000 2023,1.7355374254921976e+18,@BenzZahid Yup!!! Sgt tk kelakar gais. Ramai terkesan yg kita xtahu. Yg suka covid meningkat then nk pkp bagai ni  kalau ada org cakap m3l4yu malas  mula lah keluarkan par4ng  ped4ng  sil4t  belum lg maki hamun bagai 😩 dia punya amarah tu kalah mat kil4u 😔😭,0.0,0.0,1.0,50.0,194924107.0,1.7355249886719718e+18,cambest25,https://twitter.com/cambest25/status/1735537425492197564,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 17:15:11 +0000 2023,1.7357101060950633e+18,"@StefanAntonio__ Indonesia lockdown karena covid varian terbaru bernama G31110Y"" 🤣🤣🤣🤣""",0.0,0.0,0.0,4.0,1.4515548545606902e+18,1.735643296675074e+18,Arioplbg,https://twitter.com/Arioplbg/status/1735710106095063226,,,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 15:19:15 +0000 2023,1.7356809277062638e+18,@jilulisme Meskipun mendukung Anies  tapi Anies tetap denda covid.. Gak ngancem  awas kalau ngasih denda gue demo..,0.0,0.0,0.0,5.0,1489882662.0,1.7356135560187784e+18,Viechar_Zoel,https://twitter.com/Viechar_Zoel/status/1735680927706263897,,Jakarta,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 17:40:34 +0000 2023,1.7357164915328328e+18,@keywordwarriors Covid-19? Wahaj's PR. Cyclone? Wahaj's PR. Earthquake? Wahaj's PR.  Sare duniya mein jitne bhi problems chal raha sab Wahaj ke PR ke wajah se toh ho raha hai 😭😭,0.0,1.0,0.0,2.0,1.3703268655885926e+18,1.7356181988784868e+18,tristheticx,https://twitter.com/tristheticx/status/1735716491532832773,,"Kolkata, India",168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 11:20:19 +0000 2023,1.7356208000768087e+18,@diethingy Dulu seneng boba  ga rutin beli sih tapi enak aja seger gt pas abis covid minum air putih terus kebawa sampai sekarang  sekalinya beli minuman manis rasanya pait di mulut 👍,0.0,0.0,0.0,10.0,1.712146849048703e+18,1.7356021086517376e+18,ramakanyuk,https://twitter.com/ramakanyuk/status/1735620800076808600,,Jakarta Capital Region,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 16:09:36 +0000 2023,1.7356936004351514e+18,@Limsyunga @discernia Ya lu aja yang gk tau. Malah udh rame dari 6 tahun yg lalu paling gk.  Mulai lagi nge-goblog nya. Gw tanya Covid mulai darimana sih?   Dikira orang gk lupa apa gk ada larangan terbang dari &amp; menuju RRC di awal mulai pandemi merebak di RRC sedangkan negara lain melakukannya.,0.0,2.0,1.0,2.0,1.7229636991689032e+18,1.7351702195247273e+18,AnIndonesianGuy,https://twitter.com/AnIndonesianGuy/status/1735693600435151293,,Indonesia,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 14:16:49 +0000 2023,1.735665216426308e+18,@NasSuha_ https://t.co/RhiKqH9o6m  Pakai variation lama charge lama dan masib utuh pakai since after covid untuk WM01 best &amp; sound best...noise cancellation pun best,0.0,0.0,0.0,2.0,913999441.0,1.7356458541644557e+18,fakhlude,https://twitter.com/fakhlude/status/1735665216426308029,,,2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 14:54:39 +0000 2023,1.7356747362044808e+18,@bocah_maut @dicky_tinton @mazzini_gsp Rezam rezim  apanya sih yg bobrok? Berlebihan banget  indonesia gak bangkrut waktu covid udah alhamdulillah  situ bisa makan 3x sehari lengkap  ibadah aman  nyari kerjaan ada prakerja  kesehatan ada bpjs  apanya yg bobrok? Mending situ cari kerja jan masin sosmed mulu  -.-,0.0,0.0,0.0,1.0,1.235176935145091e+18,1.7356180691318907e+18,bangmenjie,https://twitter.com/bangmenjie/status/1735674736204480760,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 22:17:37 +0000 2023,1.7357862134899471e+18,@MariaSTsehai Ile dawa ya covid 19 arudi nayo tena jana zawadi apewe,0.0,0.0,0.0,1.0,1.2716851943078216e+18,1.7357522073146002e+18,Lusajo_B,https://twitter.com/Lusajo_B/status/1735786213489947093,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 12:33:38 +0000 2023,1.7356392510548913e+18,@luqmxn07 true  i kena covid while pregnant. lucky dapat simptom ringan je ( demam ) sebab doc cakap i dah booster. kalau tak  maybe dah dikategorikan high risk 🥹,0.0,1.0,0.0,12.0,923215998.0,1.735518534363751e+18,nrsyafiqka,https://twitter.com/nrsyafiqka/status/1735639251054891380,,,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 14:03:23 +0000 2023,1.735661837633434e+18,@DokterTifa Kemaren Covid udah bikin Sengsara sekarang dia bikin NYAMUK SETAN,0.0,0.0,0.0,1.0,3304078597.0,1.735627458689524e+18,Arofani_Hatifa,https://twitter.com/Arofani_Hatifa/status/1735661837633434041,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 16:07:16 +0000 2023,1.735693011781395e+18,@KemenkesRI Virus Dungu-14 lebih berbahaya drpd Covid-19. Hilangkan kedunguan  Covid pasti hilang.,0.0,0.0,1.0,2.0,1.6046927054722335e+18,1.7351850100498148e+18,MamangReborn,https://twitter.com/MamangReborn/status/1735693011781394899,,plongo land,861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 20:14:37 +0000 2023,1.7357552605833467e+18,@MariaSTsehai Arudi na dawa ya covid jamani,0.0,0.0,0.0,2.0,240187676.0,1.7357522073146002e+18,joemyoya,https://twitter.com/joemyoya/status/1735755260583346620,,"Arusha, Tanzania",2087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 09:47:45 +0000 2023,1.7355975056547924e+18,@ibjela Yang mati waktu Covid pun sebab Allah. tapi ramai cakap sebab muhyidin.,1.0,2.0,4.0,17.0,431338243.0,1.735549795761275e+18,DeqwanShah,https://twitter.com/DeqwanShah/status/1735597505654792457,,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 16:12:54 +0000 2023,1.7356944283907973e+18,@maafcakaplah @syftn_ Most of diaorg gaji minima je. Banyak Sket gaji harapkan berapa jam Yang depa fly  tahu gaji basic diaorg minima masa COVID tuari. Ramai yang apply KERJA dekat company aku dulu tgk basic diaorg sedihnya.  No wonder diaorg tergamak buat KERJA mcm ni. Bukan semua lah ye,0.0,2.0,2.0,13.0,9.034746804131185e+17,1.735594954939126e+18,iqbalsamah,https://twitter.com/iqbalsamah/status/1735694428390797327,,"Ampang, Wilayah Persekutuan Ku",89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 14:52:11 +0000 2023,1.7356741161857193e+18,@pandji Menurut gw gak gagal tuh! ada sodara gw yg tinggal disana  bahkan selama covid mereka  2th dipending biaya cicilannya.. dan byk keluarga prasejahtera yg tinggal disana  klopun ada yg punya mobil mereka driver taxol..,0.0,0.0,0.0,8.0,1.6830356968677294e+18,1.7356197460062208e+18,KEsangentot,https://twitter.com/KEsangentot/status/1735674116185719261,,#jokowimundur!,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 07:19:41 +0000 2023,1.7355602431182766e+18,@ipb_menfess Kalau dibandingin jaman Presma angkatan 49-52  BEM dulu aktif banget buat speak up masalah pangan/hukum/UUD dll. Baru setelah COVID aja melempem. Bahkan dulu sampe Presma sama beberapa menteri BEM KM IPB juga ikut ditahan polisi gegara aksi pas hari Tani kalau ga salah,0.0,2.0,0.0,53.0,1.6486544279964221e+18,1.73555149427404e+18,_ezalev,https://twitter.com/_ezalev/status/1735560243118276613,,"Dramaga, Indonesia",124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 15:34:13 +0000 2023,1.7356846940738683e+18,@remajasosmed Ga bermaksud ngejelekin atau gmn:( Cuma ya pengalamanku saat itu emg buruk banget  aku sampe pasrah kalo tiba2 aku meninggal karena ngerasa sakit bgt tapi ga diapa2in😭 Ditambah pas era covid lg sangat menggemparkan bumi🫠,0.0,1.0,0.0,3.0,1.533298219324969e+18,1.7355920256623043e+18,putcarameri,https://twitter.com/putcarameri/status/1735684694073868392,,Indonesia,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 08:38:57 +0000 2023,1.7355801901459459e+18,@worksfess Bikin nder  aku udah ambil ekstens di Binus karena sambil kerja  enak banget full online  tugas2 personal dan kelompok ada deadlinenya  tiap minggu kumpulin tugas  karena pas smt akhir covid jadi skripsi juga full online  ga perlu ke kampus sama sekali.,1.0,8.0,4.0,63.0,481812906.0,1.7355729119002831e+18,justtepit,https://twitter.com/justtepit/status/1735580190145945806,,,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 11:09:27 +0000 2023,1.735618064484631e+18,@ajipkasa sebelum ni pun ada jugak setiap jenazah kena test covid dulu,0.0,0.0,0.0,10.0,1.2056871670846628e+18,1.735565927092249e+18,coffeelattle,https://twitter.com/coffeelattle/status/1735618064484630968,,,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 22:43:21 +0000 2023,1.735792689214554e+18,@vincentrcrd Yg dimasalhin bukan rendang Babi tapi nama RM Padang. Hollywings direcokin karena melanggar PPKM saat covid masih tinggi. Coba tertib berpikir.,0.0,0.0,0.0,4.0,2331342445.0,1.735523992843506e+18,Perishiltone,https://twitter.com/Perishiltone/status/1735792689214554239,,Singapore,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 09:07:04 +0000 2023,1.7355872647204457e+18,@BenzZahid This  masa ni nenek meninggal tak boleh tengok pun. Tak boleh dtg sbb nenek got covid and passed dekat hospital. And kitorg dekat shah alam ya  nenek dekat kl. Do you know how heartbreaking it ws 😭😭 mmg just terhutang budi sgt dekat frontliners bcz diorg yg uruskan semua 🥹,0.0,0.0,0.0,12.0,592808257.0,1.7355249886719718e+18,zaikha09,https://twitter.com/zaikha09/status/1735587264720445590,,Shah Alam Malaysia,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 11:08:45 +0000 2023,1.7356178878707958e+18,@lalaalaiu @jildola Sis  skarang u cuba tengok pula berapa yang mati lepas covid spread ke satu malaysia  dan kita semua takde vaccine? Awal tahun 2021 tu you compare kan berapa banyak mati dengan time dah ade vaccine?,2.0,1.0,0.0,2.0,1.3143903045191516e+18,1.735576257658823e+18,suchjiffjd,https://twitter.com/suchjiffjd/status/1735617887870795779,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,Fri Dec 15 14:00:34 +0000 2023,1.7356611266737157e+18,@EcclesiaCritic ada yg batul pilek yaa ?    mana covid mulai naik lagi kan skrg :(( jaga kesehatan bener2 loh mas kamu iya dua hari besok jgn ngapain2 dulu dirumah aja istirahat,0.0,0.0,0.0,1.0,3117037637.0,1.735657458495091e+18,kolaaakpisang,https://twitter.com/kolaaakpisang/status/1735661126673715647,,"Jakarta Capital Region, Indone",1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 10:59:55 +0000 2023,1.7359780515221955e+18,Ikan singgang lah  Halia lah  lengkuas lah..  Takde kajian yang membuktikan ia boleh menawar penyakit Covid-19.  Ia boleh menawar satu benda je. Penyakit lapar,29.0,15.0,1273.0,2984.0,in,65867767.0,1.7359780515221955e+18,HausofHilton,https://twitter.com/HausofHilton/status/1735978051522195558,,"Kuala Lumpur, Malaysia",153295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 10:48:19 +0000 2023,1.7359751344128573e+18,NGENZI muri COVID-19 yakubise umupolisi kubera ko atambaye agapfukamunwa neza😂😂 https://t.co/6o3lYPH5yW,0.0,8.0,22.0,43.0,in,1.629227066942972e+18,1.7359751344128573e+18,dremo_rw,https://twitter.com/dremo_rw/status/1735975134412857428,https://pbs.twimg.com/media/GBdsLvlXEAAl5cF.jpg,KUMAZI,1614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 07:10:34 +0000 2023,1.7359203339648573e+18,Lo ji mera COVID Selfie 🤳🙊😍🫶 https://t.co/OHD4E0dbsg,3.0,44.0,8.0,177.0,in,9.795419421186621e+17,1.7359203339648573e+18,Sumi_Scorpio,https://twitter.com/Sumi_Scorpio/status/1735920333964857444,https://pbs.twimg.com/media/GBc6VxNbQAAxeN0.jpg,Out of ur reach 😈,12577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 07:34:21 +0000 2023,1.735926321094771e+18,"Dr. Peter McCullough WHO TELAH MENIPU DUNIA  SERANGAN JANTUNG DISEBABKAN OLEH VAKSIN COVID-19""  Selanjutnya Simak Penjelasannya di 👇👇👇👇 https://t.co/Tp9vOuBBSE  Download dan Sebarkan Jika Anda Melawan Plandemik Inj. https://t.co/Cwzkpk4NK2""",5.0,5.0,164.0,226.0,in,75519742.0,1.735926321094771e+18,Nicho_Silalahi,https://twitter.com/Nicho_Silalahi/status/1735926321094771069,https://pbs.twimg.com/ext_tw_video_thumb/1735924960349298688/pu/img/KnfGvcQ4EuIaKv8b.jpg,Indonesia,85442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 05:04:51 +0000 2023,1.735888698703774e+18,ni knp pada demam demam lg deh covid kah,1.0,5.0,1.0,19.0,in,1.528313011051516e+18,1.735888698703774e+18,vesicaafellea,https://twitter.com/vesicaafellea/status/1735888698703773862,,,19379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 14:25:16 +0000 2023,1.7360297305693348e+18,Ucapan #MulutManisAnies saat debat capres mengenai IKN : pembangunan IKN hrs dibahas di ruang publik  utamakan keadilan &amp; keberpihakan.🤔  Pdhl anies mengadakan Formula E ditengah pandemi covid  &amp; commitment fee disetor sblm APBD disahkan.😄  Keberpihakan mbahmu  mumet ndasmu. 😄 https://t.co/s5Uvh6z4i7,2.0,142.0,62.0,213.0,in,1.6598638135026934e+18,1.7360297305693348e+18,Ryan_Fighter7,https://twitter.com/Ryan_Fighter7/status/1736029730569334788,https://pbs.twimg.com/ext_tw_video_thumb/1736029593558306816/pu/img/e1hAc8SjeaBvDdkI.jpg,moskov,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 06:04:31 +0000 2023,1.7359037139975578e+18,Sakit jugak Covid kalini  jangan lupa pakai mask kawan-kawan,0.0,23.0,3.0,30.0,in,1.3413953572390216e+18,1.7359037139975578e+18,qir4ni,https://twitter.com/qir4ni/status/1735903713997557831,,Cyberjaya,1698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 09:43:02 +0000 2023,1.735958707014685e+18,Salam covid kali ke 3,0.0,5.0,0.0,6.0,in,1.30720773581389e+18,1.735958707014685e+18,ohdamnlily,https://twitter.com/ohdamnlily/status/1735958707014684991,,,50467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 04:31:44 +0000 2023,1.7358803623987817e+18,KENYATAAN MEDIA MENTERI DI JABATAN PERDANA MENTERI (HAL EHWAL AGAMA) BERKAITAN SARANAN MENGAMBIL LANGKAH BERJAGA-JAGA DALAM MENGHADAPI PENINGKATAN KES COVID-19 https://t.co/AoUV4TBj9H,6.0,5.0,97.0,142.0,in,1.6003033688237875e+18,1.7358803623987817e+18,DSDrNaim,https://twitter.com/DSDrNaim/status/1735880362398781574,https://pbs.twimg.com/media/GBcV_HdbYAA_1l8.jpg,"Putrajaya, Wilayah Persekutuan",5113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 22:52:16 +0000 2023,1.7361573240401393e+18,Ayo pak @aniesbaswedan bongkar PANDEMI ALAT TES (PCR) YG MEMANG TIDAK BISA MENENTUKAN SESEORANG TERINFEKSI COVID-19 TAPI DIJADIKAN GOLDEN STANDART OLEH @KemenkesRI KARNA ADA BISNIS DISITU !?,2.0,7.0,74.0,146.0,in,1.6338434786387845e+18,1.7361573240401393e+18,BabehAldoAje135,https://twitter.com/BabehAldoAje135/status/1736157324040139143,,"Jakarta, Indonesia",4947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 09:16:51 +0000 2023,1.7359521170710738e+18,Berita covid menigkat udh gak berpengaruh🤣🤣🙏🙏 https://t.co/oHx2XvUINy,0.0,1.0,0.0,6.0,in,3017718794.0,1.7359521170710738e+18,baymax911,https://twitter.com/baymax911/status/1735952117071073720,https://pbs.twimg.com/media/GBdXPtIacAA2YN4.jpg,bdj,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 04:44:45 +0000 2023,1.7358836376845804e+18,Selamat bercuti Cuti Penggal 3  Sesi 2023/2024 buat anak-anak semua. Banyakkan membaca buku  tolong ibu bapa  jaga diri dan jaga kesihatan.  Amalkan langkah berjaga-jaga. Bendung penularan wabak COVID-19.  #7TerasKPM #MalaysiaMADANI #KaramahInsaniah https://t.co/KSu6DySitG,2.0,8.0,25.0,152.0,in,1.2963197492451328e+18,1.7358836376845804e+18,FadhlinaSiddiq,https://twitter.com/FadhlinaSiddiq/status/1735883637684580434,https://pbs.twimg.com/media/GBcY90oacAAuiO5.jpg,Putrajaya,45827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Dec 16 03:11:47 +0000 2023,1.7358602447299587e+18,met pagi happy Saturday  keep healthy...jgn lp pake masker kl kalian kluar rmh covid jilid 3 hati2 https://t.co/sZOkNFy1Q5,0.0,4.0,0.0,12.0,in,1.5661939073559224e+18,1.7358602447299587e+18,bungalotus25,https://twitter.com/bungalotus25/status/1735860244729958745,https://pbs.twimg.com/media/GBcDsJ6bwAACakV.jpg,planet lotus😘🌹,2099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
